000697.SZ,000697.SZ,20090410,2,
000697.SZ,000697.SZ,20120725,0,
000697.SZ,000697.SZ,20230323,2,
000697.SZ,000697.SZ,20240516,0,
000697.SZ,000697.SZ,20250421,1,
000699.SZ,000699.SZ,20020424,1,
000699.SZ,000699.SZ,20050429,2,
000703.SZ,000703.SZ,20100308,2,
000703.SZ,000703.SZ,20110419,1,
000703.SZ,000703.SZ,20110608,0,
000707.SZ,000707.SZ,20180502,2,
000707.SZ,000707.SZ,20190426,1,
000707.SZ,000707.SZ,20210308,2,
000707.SZ,000707.SZ,20220328,0,
000710.SZ,000710.SZ,20030318,1,
000710.SZ,000710.SZ,20030512,2,
000710.SZ,000710.SZ,20040331,1,
000710.SZ,000710.SZ,20070412,0,
000710.SZ,000710.SZ,20170301,2,
000710.SZ,000710.SZ,20170828,0,
000711.SZ,000711.SZ,20150311,2,
000711.SZ,000711.SZ,20160216,0,
000711.SZ,000711.SZ,20230504,2,
000716.SZ,000716.SZ,20070508,2,
000716.SZ,000716.SZ,20080410,1,
000716.SZ,000716.SZ,20100428,2,
000716.SZ,000716.SZ,20111027,0,
000717.SZ,000717.SZ,20130205,2,
000717.SZ,000717.SZ,20140324,0,
000717.SZ,000717.SZ,20160421,2,
000717.SZ,000717.SZ,20170405,0,
000718.SZ,000718.SZ,20030424,1,
000718.SZ,000718.SZ,20040421,2,
000718.SZ,000718.SZ,20060320,0,
000718.SZ,000718.SZ,20070330,0,
000719.SZ,000719.SZ,20051114,1,
000719.SZ,000719.SZ,20070508,0,
000719.SZ,000719.SZ,20111202,0,
000720.SZ,000720.SZ,20090429,2,
000720.SZ,000720.SZ,20100514,1,
000720.SZ,000720.SZ,20120423,2,
000720.SZ,000720.SZ,20130517,0,
000720.SZ,000720.SZ,20180423,2,
000720.SZ,000720.SZ,20190426,0,
000722.SZ,000722.SZ,20080416,2,
000722.SZ,000722.SZ,20120615,0,
000723.SZ,000723.SZ,20020409,1,
000723.SZ,000723.SZ,20030415,0,
000725.SZ,000725.SZ,20070430,2,
000725.SZ,000725.SZ,20080418,0,
000727.SZ,000727.SZ,20200416,2,
000727.SZ,000727.SZ,20210402,0,
000728.SZ,000728.SZ,20070328,0,
000728.SZ,000728.SZ,20071030,0,
000730.SZ,000730.SZ,20030512,2,
000732.SZ,000732.SZ,20060613,2,
000732.SZ,000732.SZ,20100930,1,
000732.SZ,000732.SZ,20110530,0,
000732.SZ,000732.SZ,20220506,1,
000735.SZ,000735.SZ,20070427,2,
000735.SZ,000735.SZ,20080527,0,
000736.SZ,000736.SZ,20040726,1,
000736.SZ,000736.SZ,20060508,2,
000736.SZ,000736.SZ,20071112,0,
000736.SZ,000736.SZ,20110407,0,
000736.SZ,000736.SZ,20250416,2,
000737.SZ,000737.SZ,20110425,2,
000737.SZ,000737.SZ,20120522,0,
000737.SZ,000737.SZ,20180214,2,
000737.SZ,000737.SZ,20190418,1,
000737.SZ,000737.SZ,20210419,0,
000738.SZ,000738.SZ,20020430,1,
000738.SZ,000738.SZ,20040427,0,
000738.SZ,000738.SZ,20060428,0,
000738.SZ,000738.SZ,20101015,0,
000748.SZ,000748.SZ,20060331,2,
000748.SZ,000748.SZ,20070404,0,
000750.SZ,000750.SZ,20060426,2,
000750.SZ,000750.SZ,20080117,0,
000750.SZ,000750.SZ,20090421,0,
000750.SZ,000750.SZ,20100806,0,
000750.SZ,000750.SZ,20110809,0,
000751.SZ,000751.SZ,20090416,2,
000751.SZ,000751.SZ,20100524,0,
000751.SZ,000751.SZ,20120426,2,
000751.SZ,000751.SZ,20140806,0,
000752.SZ,000752.SZ,20190410,1,
000752.SZ,000752.SZ,20190506,2,
000752.SZ,000752.SZ,20240719,1,
000755.SZ,000755.SZ,20140326,2,
000755.SZ,000755.SZ,20150507,0,
000755.SZ,000755.SZ,20170329,2,
000755.SZ,000755.SZ,20181114,0,
000757.SZ,000757.SZ,20060424,2,
000757.SZ,000757.SZ,20130419,0,
000760.SZ,000760.SZ,20050414,2,
000760.SZ,000760.SZ,20060705,0,
000760.SZ,000760.SZ,20100427,2,
000760.SZ,000760.SZ,20110805,0,
000760.SZ,000760.SZ,20190506,2,
000760.SZ,000760.SZ,20210610,0,
000761.SZ,000761.SZ,20030627,1,
000761.SZ,000761.SZ,20040510,0,
000765.SZ,000765.SZ,20030428,1,
000765.SZ,000765.SZ,20030508,2,
000766.SZ,000766.SZ,20040412,1,
000766.SZ,000766.SZ,20050405,2,
000766.SZ,000766.SZ,20060804,0,
000767.SZ,000767.SZ,20120427,2,
000767.SZ,000767.SZ,20130425,0,
000769.SZ,000769.SZ,20040428,2,
000776.SZ,000776.SZ,20040310,2,
000776.SZ,000776.SZ,20050304,0,
000779.SZ,000779.SZ,20060421,2,
000779.SZ,000779.SZ,20070402,1,
000779.SZ,000779.SZ,20091231,0,
000779.SZ,000779.SZ,20140418,2,
000779.SZ,000779.SZ,20150330,0,
000780.SZ,000780.SZ,20061101,2,
000780.SZ,000780.SZ,20070703,1,
000780.SZ,000780.SZ,20090325,0,
000780.SZ,000780.SZ,20170424,2,
000780.SZ,000780.SZ,20180511,0,
000780.SZ,000780.SZ,20200506,2,
000780.SZ,000780.SZ,20210621,1,
000783.SZ,000783.SZ,20070321,0,
000783.SZ,000783.SZ,20071227,0,
000787.SZ,000787.SZ,20060509,2,
000788.SZ,000788.SZ,20010418,1,
000788.SZ,000788.SZ,20050304,0,
000789.SZ,000789.SZ,20060426,2,
000789.SZ,000789.SZ,20070406,0,
000791.SZ,000791.SZ,20050429,2,
000791.SZ,000791.SZ,20060515,1,
000791.SZ,000791.SZ,20070309,0,
000792.SZ,000792.SZ,20190430,2,
000792.SZ,000792.SZ,20210810,0,
000793.SZ,000793.SZ,20250318,1,
000796.SZ,000796.SZ,20220506,1,
000796.SZ,000796.SZ,20230505,2,
000796.SZ,000796.SZ,20240619,1,
000796.SZ,000796.SZ,20241029,0,
000799.SZ,000799.SZ,20040430,2,
000799.SZ,000799.SZ,20050311,0,
000799.SZ,000799.SZ,20070427,0,
000799.SZ,000799.SZ,20080409,0,
000799.SZ,000799.SZ,20150427,2,
000799.SZ,000799.SZ,20160425,0,
000801.SZ,000801.SZ,20030326,1,
000801.SZ,000801.SZ,20030512,2,
000801.SZ,000801.SZ,20040322,1,
000801.SZ,000801.SZ,20060630,0,
000802.SZ,000802.SZ,20040330,2,
000802.SZ,000802.SZ,20050407,1,
000802.SZ,000802.SZ,20060413,0,
000802.SZ,000802.SZ,20210506,1,
000802.SZ,000802.SZ,20220624,0,
000803.SZ,000803.SZ,20170320,2,
000803.SZ,000803.SZ,20181029,0,
000803.SZ,000803.SZ,20200506,2,
000803.SZ,000803.SZ,20210301,0,
000805.SZ,000805.SZ,20040617,1,
000805.SZ,000805.SZ,20050418,2,
000806.SZ,000806.SZ,20120426,2,
000806.SZ,000806.SZ,20130503,0,
000806.SZ,000806.SZ,20190329,1,
000806.SZ,000806.SZ,20200601,2,
000806.SZ,000806.SZ,20210622,1,
000806.SZ,000806.SZ,20220506,2,
000806.SZ,000806.SZ,20230613,0,
000809.SZ,000809.SZ,20030224,1,
000809.SZ,000809.SZ,20030512,2,
000809.SZ,000809.SZ,20040402,1,
000809.SZ,000809.SZ,20050404,0,
000809.SZ,000809.SZ,20170426,2,
000809.SZ,000809.SZ,20180611,0,
000809.SZ,000809.SZ,20220429,1,
000809.SZ,000809.SZ,20230602,0,
000809.SZ,000809.SZ,20240429,2,
000809.SZ,000809.SZ,20250425,0,
000813.SZ,000813.SZ,20050412,2,
000813.SZ,000813.SZ,20060316,0,
000815.SZ,000815.SZ,20120424,2,
000815.SZ,000815.SZ,20131231,0,
000815.SZ,000815.SZ,20150416,2,
000815.SZ,000815.SZ,20160325,0,
000816.SZ,000816.SZ,20040426,2,
000816.SZ,000816.SZ,20050422,0,
000816.SZ,000816.SZ,20180427,2,
000816.SZ,000816.SZ,20190710,1,
000816.SZ,000816.SZ,20201027,0,
000818.SZ,000818.SZ,20091202,1,
000818.SZ,000818.SZ,20100323,2,
000818.SZ,000818.SZ,20110930,1,
000818.SZ,000818.SZ,20120313,0,
000820.SZ,000820.SZ,20060508,2,
000820.SZ,000820.SZ,20070601,0,
000820.SZ,000820.SZ,20100416,2,
000820.SZ,000820.SZ,20130619,0,
000820.SZ,000820.SZ,20190412,1,
000820.SZ,000820.SZ,20190506,2,
000820.SZ,000820.SZ,20220818,0,
000820.SZ,000820.SZ,20250430,2,
000822.SZ,000822.SZ,20140218,2,
000822.SZ,000822.SZ,20150324,0,
000826.SZ,000826.SZ,20020423,1,
000826.SZ,000826.SZ,20031106,2,
000826.SZ,000826.SZ,20040419,0,
000827.SZ,000827.SZ,20040115,2,
000831.SZ,000831.SZ,20100421,2,
000831.SZ,000831.SZ,20130423,0,
000831.SZ,000831.SZ,20160411,2,
000831.SZ,000831.SZ,20170503,0,
000832.SZ,000832.SZ,20040430,2,
000835.SZ,000835.SZ,20200629,2,
000835.SZ,000835.SZ,20220427,0,
000836.SZ,000836.SZ,20240506,1,
000837.SZ,000837.SZ,20200423,2,
000837.SZ,000837.SZ,20210517,0,
000838.SZ,000838.SZ,20010219,1,
000838.SZ,000838.SZ,20040429,0,
000838.SZ,000838.SZ,20120330,2,
000838.SZ,000838.SZ,20130418,0,
000839.SZ,000839.SZ,20220506,1,
000839.SZ,000839.SZ,20240611,0,
000851.SZ,000851.SZ,20020327,1,
000851.SZ,000851.SZ,20031216,2,
000851.SZ,000851.SZ,20040416,1,
000851.SZ,000851.SZ,20050318,0,
000851.SZ,000851.SZ,20240506,1,
000851.SZ,000851.SZ,20250430,2,
000856.SZ,000856.SZ,20050414,2,
000856.SZ,000856.SZ,20070111,0,
000856.SZ,000856.SZ,20090410,2,
000856.SZ,000856.SZ,20100507,1,
000856.SZ,000856.SZ,20120808,0,
000856.SZ,000856.SZ,20160411,2,
000856.SZ,000856.SZ,20170407,0,
000862.SZ,000862.SZ,20050427,2,
000862.SZ,000862.SZ,20060714,1,
000862.SZ,000862.SZ,20070514,0,
000863.SZ,000863.SZ,20050509,1,
000863.SZ,000863.SZ,20060509,2,
000863.SZ,000863.SZ,20120803,0,
000868.SZ,000868.SZ,20190417,2,
000868.SZ,000868.SZ,20200623,1,
000868.SZ,000868.SZ,20210419,0,
000880.SZ,000880.SZ,20050428,2,
000880.SZ,000880.SZ,20070430,1,
000880.SZ,000880.SZ,20080602,0,
000885.SZ,000885.SZ,20020417,1,
000885.SZ,000885.SZ,20040115,2,
000885.SZ,000885.SZ,20040423,1,
000885.SZ,000885.SZ,20060508,2,
000885.SZ,000885.SZ,20070622,0,
000885.SZ,000885.SZ,20080618,0,
000887.SZ,000887.SZ,20050420,1,
000887.SZ,000887.SZ,20050425,2,
000887.SZ,000887.SZ,20061123,0,
000887.SZ,000887.SZ,20080307,0,
000889.SZ,000889.SZ,20220506,1,
000889.SZ,000889.SZ,20250604,0,
000890.SZ,000890.SZ,20200428,2,
000890.SZ,000890.SZ,20210517,0,
000892.SZ,000892.SZ,20060509,1,
000892.SZ,000892.SZ,20070508,0,
000892.SZ,000892.SZ,20090519,1,
000892.SZ,000892.SZ,20110228,2,
000892.SZ,000892.SZ,20130328,0,
000892.SZ,000892.SZ,20150423,2,
000892.SZ,000892.SZ,20160225,0,
000893.SZ,000893.SZ,20020409,1,
000893.SZ,000893.SZ,20030317,0,
000893.SZ,000893.SZ,20180503,2,
000893.SZ,000893.SZ,20191008,0,
000897.SZ,000897.SZ,20190321,2,
000897.SZ,000897.SZ,20200605,0,
000898.SZ,000898.SZ,20130329,2,
000898.SZ,000898.SZ,20140410,0,
000899.SZ,000899.SZ,20120412,2,
000899.SZ,000899.SZ,20130502,0,
000902.SZ,000902.SZ,20100308,2,
000902.SZ,000902.SZ,20110412,0,
000902.SZ,000902.SZ,20140327,2,
000902.SZ,000902.SZ,20140410,0,
000906.SZ,000906.SZ,20080416,0,
000906.SZ,000906.SZ,20090403,0,
000908.SZ,000908.SZ,20050429,2,
000908.SZ,000908.SZ,20061027,0,
000908.SZ,000908.SZ,20100212,2,
000908.SZ,000908.SZ,20110601,1,
000908.SZ,000908.SZ,20130502,2,
000908.SZ,000908.SZ,20140311,0,
000908.SZ,000908.SZ,20240506,2,
000908.SZ,000908.SZ,20250616,1,
000909.SZ,000909.SZ,20230504,1,
000911.SZ,000911.SZ,20190404,2,
000911.SZ,000911.SZ,20200610,1,
000911.SZ,000911.SZ,20200904,0,
000912.SZ,000912.SZ,20150409,2,
000912.SZ,000912.SZ,20160315,0,
000912.SZ,000912.SZ,20171215,2,
000912.SZ,000912.SZ,20190415,0,
000913.SZ,000913.SZ,20160421,2,
000913.SZ,000913.SZ,20170515,0,
000918.SZ,000918.SZ,20060301,2,
000918.SZ,000918.SZ,20080310,0,
000918.SZ,000918.SZ,20090429,0,
000918.SZ,000918.SZ,20091020,0,
000918.SZ,000918.SZ,20230504,2,
000920.SZ,000920.SZ,20070423,2,
000920.SZ,000920.SZ,20080806,0,
000921.SZ,000921.SZ,20020426,1,
000921.SZ,000921.SZ,20030604,0,
000921.SZ,000921.SZ,20060703,2,
000921.SZ,000921.SZ,20070725,1,
000921.SZ,000921.SZ,20130423,0,
000922.SZ,000922.SZ,20070418,2,
000922.SZ,000922.SZ,20081013,1,
000922.SZ,000922.SZ,20100416,2,
000922.SZ,000922.SZ,20110516,1,
000922.SZ,000922.SZ,20130125,0,
000922.SZ,000922.SZ,20170321,2,
000922.SZ,000922.SZ,20181127,0,
000925.SZ,000925.SZ,20060508,2,
000925.SZ,000925.SZ,20081225,0,
000925.SZ,000925.SZ,20090605,0,
000927.SZ,000927.SZ,20030429,1,
000927.SZ,000927.SZ,20030512,2,
000927.SZ,000927.SZ,20040513,0,
000927.SZ,000927.SZ,20150402,2,
000927.SZ,000927.SZ,20160418,0,
000927.SZ,000927.SZ,20200410,2,
000927.SZ,000927.SZ,20210104,0,
000928.SZ,000928.SZ,20060426,2,
000928.SZ,000928.SZ,20070604,1,
000928.SZ,000928.SZ,20090519,0,
000928.SZ,000928.SZ,20140324,2,
000928.SZ,000928.SZ,20140930,0,
000929.SZ,000929.SZ,20250430,2,
000931.SZ,000931.SZ,20040427,2,
000931.SZ,000931.SZ,20050513,0,
000932.SZ,000932.SZ,20170503,2,
000932.SZ,000932.SZ,20180309,0,
000933.SZ,000933.SZ,20160420,2,
000933.SZ,000933.SZ,20170502,0,
000935.SZ,000935.SZ,20080430,2,
000935.SZ,000935.SZ,20090521,1,
000935.SZ,000935.SZ,20101101,0,
000939.SZ,000939.SZ,20180702,2,
000939.SZ,000939.SZ,20201105,0,
000950.SZ,000950.SZ,20040427,2,
000950.SZ,000950.SZ,20050420,1,
000950.SZ,000950.SZ,20070409,0,
000950.SZ,000950.SZ,20160425,2,
000950.SZ,000950.SZ,20180828,0,
000951.SZ,000951.SZ,20030411,1,
000951.SZ,000951.SZ,20030512,2,
000951.SZ,000951.SZ,20050322,0,
000953.SZ,000953.SZ,20100413,2,
000953.SZ,000953.SZ,20110520,1,
000953.SZ,000953.SZ,20130426,2,
000953.SZ,000953.SZ,20140429,0,
000953.SZ,000953.SZ,20170302,2,
000953.SZ,000953.SZ,20180611,1,
000953.SZ,000953.SZ,20190313,2,
000953.SZ,000953.SZ,20210526,0,
000955.SZ,000955.SZ,20090428,2,
000955.SZ,000955.SZ,20100604,1,
000955.SZ,000955.SZ,20130508,0,
000958.SZ,000958.SZ,20100428,2,
000958.SZ,000958.SZ,20110523,1,
000958.SZ,000958.SZ,20130426,2,
000958.SZ,000958.SZ,20140403,0,
000961.SZ,000961.SZ,20240424,1,
000962.SZ,000962.SZ,20160420,2,
000962.SZ,000962.SZ,20170405,0,
000965.SZ,000965.SZ,20070414,0,
000965.SZ,000965.SZ,20080509,0,
000967.SZ,000967.SZ,20060417,2,
000967.SZ,000967.SZ,20070824,0,
000968.SZ,000968.SZ,20160321,2,
000968.SZ,000968.SZ,20170515,0,
000971.SZ,000971.SZ,20080414,2,
000971.SZ,000971.SZ,20090728,1,
000971.SZ,000971.SZ,20130418,0,
000971.SZ,000971.SZ,20190328,1,
000971.SZ,000971.SZ,20190430,2,
000971.SZ,000971.SZ,20210618,1,
000971.SZ,000971.SZ,20240430,2,
000972.SZ,000972.SZ,20120502,2,
000972.SZ,000972.SZ,20131106,0,
000972.SZ,000972.SZ,20170418,2,
000972.SZ,000972.SZ,20181102,1,
000972.SZ,000972.SZ,20210426,2,
000972.SZ,000972.SZ,20220713,1,
000972.SZ,000972.SZ,20230417,0,
000972.SZ,000972.SZ,20250401,2,
000976.SZ,000976.SZ,20100427,2,
000976.SZ,000976.SZ,20110329,0,
000976.SZ,000976.SZ,20150311,2,
000976.SZ,000976.SZ,20160225,0,
000976.SZ,000976.SZ,20230505,1,
000976.SZ,000976.SZ,20240709,2,
000979.SZ,000979.SZ,20060414,2,
000979.SZ,000979.SZ,20070413,1,
000979.SZ,000979.SZ,20090216,2,
000979.SZ,000979.SZ,20100317,0,
000980.SZ,000980.SZ,20030410,1,
000980.SZ,000980.SZ,20030512,2,
000980.SZ,000980.SZ,20040213,1,
000980.SZ,000980.SZ,20050407,0,
000980.SZ,000980.SZ,20200624,2,
000980.SZ,000980.SZ,20220520,1,
000980.SZ,000980.SZ,20221103,0,
000981.SZ,000981.SZ,20070430,0,
000981.SZ,000981.SZ,20080417,0,
000981.SZ,000981.SZ,20110826,1,
000981.SZ,000981.SZ,20120409,0,
000981.SZ,000981.SZ,20190506,1,
000981.SZ,000981.SZ,20200623,2,
000981.SZ,000981.SZ,20221109,0,
000982.SZ,000982.SZ,20070413,0,
000982.SZ,000982.SZ,20080618,0,
000982.SZ,000982.SZ,20170503,2,
000982.SZ,000982.SZ,20210608,0,
000989.SZ,000989.SZ,20240426,1,
000989.SZ,000989.SZ,20250507,0,
000993.SZ,000993.SZ,20050405,2,
000993.SZ,000993.SZ,20060707,0,
000995.SZ,000995.SZ,20040419,2,
000995.SZ,000995.SZ,20050425,0,
000995.SZ,000995.SZ,20090422,2,
000995.SZ,000995.SZ,20100624,1,
000995.SZ,000995.SZ,20130403,0,
000995.SZ,000995.SZ,20150428,2,
000995.SZ,000995.SZ,20170615,0,
000995.SZ,000995.SZ,20180503,2,
000995.SZ,000995.SZ,20201216,0,
000995.SZ,000995.SZ,20220429,2,
000995.SZ,000995.SZ,20230818,0,
000996.SZ,000996.SZ,20230505,2,
000996.SZ,000996.SZ,20240606,0,
001270.SZ,001270.SZ,20250424,2,
001696.SZ,001696.SZ,20000426,1,
001696.SZ,001696.SZ,20040224,0,
001896.SZ,001896.SZ,20100406,2,
001896.SZ,001896.SZ,20110419,0,
002002.SZ,002002.SZ,20081229,1,
002002.SZ,002002.SZ,20090504,2,
002002.SZ,002002.SZ,20100412,1,
002002.SZ,002002.SZ,20130204,0,
002002.SZ,002002.SZ,20231012,1,
002005.SZ,002005.SZ,20190430,2,
002005.SZ,002005.SZ,20201102,1,
002006.SZ,002006.SZ,20140429,2,
002006.SZ,002006.SZ,20150302,0,
002015.SZ,002015.SZ,20140321,1,
002015.SZ,002015.SZ,20140430,2,
002015.SZ,002015.SZ,20160225,0,
002018.SZ,002018.SZ,20180502,2,
002018.SZ,002018.SZ,20190912,0,
002019.SZ,002019.SZ,20120427,2,
002019.SZ,002019.SZ,20130510,0,
002021.SZ,002021.SZ,20190430,2,
002021.SZ,002021.SZ,20200612,1,
002021.SZ,002021.SZ,20230504,2,
002021.SZ,002021.SZ,20240603,0,
002022.SZ,002022.SZ,20220506,2,
002022.SZ,002022.SZ,20230404,0,
002024.SZ,002024.SZ,20220506,1,
002047.SZ,002047.SZ,20130415,2,
002047.SZ,002047.SZ,20140113,0,
002047.SZ,002047.SZ,20250428,2,
002052.SZ,002052.SZ,20200506,2,
002052.SZ,002052.SZ,20210608,1,
002052.SZ,002052.SZ,20220421,2,
002052.SZ,002052.SZ,20230504,1,
002052.SZ,002052.SZ,20240423,2,
002052.SZ,002052.SZ,20250617,0,
002058.SZ,002058.SZ,20210408,2,
002058.SZ,002058.SZ,20220523,0,
002058.SZ,002058.SZ,20250430,2,
002061.SZ,002061.SZ,20160301,2,
002061.SZ,002061.SZ,20170314,0,
002069.SZ,002069.SZ,20160504,2,
002069.SZ,002069.SZ,20170405,0,
002069.SZ,002069.SZ,20220506,1,
002069.SZ,002069.SZ,20230530,0,
002070.SZ,002070.SZ,20170503,2,
002070.SZ,002070.SZ,20190527,0,
002071.SZ,002071.SZ,20200622,2,
002071.SZ,002071.SZ,20210322,0,
002072.SZ,002072.SZ,20100429,2,
002072.SZ,002072.SZ,20110603,1,
002072.SZ,002072.SZ,20130523,0,
002072.SZ,002072.SZ,20190506,2,
002072.SZ,002072.SZ,20200609,1,
002072.SZ,002072.SZ,20210202,2,
002072.SZ,002072.SZ,20221117,0,
002075.SZ,002075.SZ,20080902,1,
002075.SZ,002075.SZ,20090428,2,
002075.SZ,002075.SZ,20110408,0,
002076.SZ,002076.SZ,20200430,2,
002076.SZ,002076.SZ,20210610,1,
002076.SZ,002076.SZ,20220429,2,
002076.SZ,002076.SZ,20230413,0,
002076.SZ,002076.SZ,20250429,2,
002077.SZ,002077.SZ,20200430,2,
002077.SZ,002077.SZ,20210603,0,
002086.SZ,002086.SZ,20190218,1,
002086.SZ,002086.SZ,20200701,2,
002086.SZ,002086.SZ,20211227,1,
002086.SZ,002086.SZ,20230505,2,
002086.SZ,002086.SZ,20240612,0,
002087.SZ,002087.SZ,20230505,2,
002087.SZ,002087.SZ,20240606,0,
002089.SZ,002089.SZ,20190506,2,
002089.SZ,002089.SZ,20200804,1,
002089.SZ,002089.SZ,20230118,2,
002089.SZ,002089.SZ,20240326,0,
002092.SZ,002092.SZ,20240521,1,
002092.SZ,002092.SZ,20250520,0,
002102.SZ,002102.SZ,20120426,2,
002102.SZ,002102.SZ,20130507,0,
002102.SZ,002102.SZ,20181016,1,
002102.SZ,002102.SZ,20230511,0,
002109.SZ,002109.SZ,20160301,2,
002109.SZ,002109.SZ,20170328,0,
002113.SZ,002113.SZ,20101020,1,
002113.SZ,002113.SZ,20110428,2,
002113.SZ,002113.SZ,20120522,1,
002113.SZ,002113.SZ,20130329,0,
002113.SZ,002113.SZ,20190328,1,
002113.SZ,002113.SZ,20200429,2,
002113.SZ,002113.SZ,20210827,1,
002113.SZ,002113.SZ,20230505,2,
002114.SZ,002114.SZ,20120323,2,
002114.SZ,002114.SZ,20130418,0,
002118.SZ,002118.SZ,20230505,2,
002121.SZ,002121.SZ,20200430,2,
002121.SZ,002121.SZ,20210531,0,
002122.SZ,002122.SZ,20180503,2,
002122.SZ,002122.SZ,20210616,1,
002122.SZ,002122.SZ,20221102,2,
002122.SZ,002122.SZ,20230110,1,
002122.SZ,002122.SZ,20230228,0,
002124.SZ,002124.SZ,20240506,1,
002124.SZ,002124.SZ,20250506,0,
002127.SZ,002127.SZ,20140311,2,
002127.SZ,002127.SZ,20150423,0,
002134.SZ,002134.SZ,20140414,2,
002134.SZ,002134.SZ,20150416,0,
002134.SZ,002134.SZ,20170502,2,
002134.SZ,002134.SZ,20180419,0,
002141.SZ,002141.SZ,20240429,2,
002143.SZ,002143.SZ,20190408,1,
002143.SZ,002143.SZ,20190430,2,
002143.SZ,002143.SZ,20191018,0,
002145.SZ,002145.SZ,20090422,1,
002145.SZ,002145.SZ,20100419,2,
002145.SZ,002145.SZ,20121227,0,
002147.SZ,002147.SZ,20181204,1,
002147.SZ,002147.SZ,20200429,2,
002147.SZ,002147.SZ,20220601,0,
002157.SZ,002157.SZ,20230505,2,
002157.SZ,002157.SZ,20240612,0,
002160.SZ,002160.SZ,20140311,2,
002160.SZ,002160.SZ,20150320,0,
002162.SZ,002162.SZ,20130208,2,
002162.SZ,002162.SZ,20140317,0,
002163.SZ,002163.SZ,20140429,2,
002163.SZ,002163.SZ,20150506,0,
002164.SZ,002164.SZ,20140423,2,
002164.SZ,002164.SZ,20150316,0,
002168.SZ,002168.SZ,20210303,1,
002168.SZ,002168.SZ,20210409,0,
002168.SZ,002168.SZ,20240919,1,
002168.SZ,002168.SZ,20250430,2,
002173.SZ,002173.SZ,20160419,2,
002173.SZ,002173.SZ,20170421,0,
002175.SZ,002175.SZ,20190429,2,
002175.SZ,002175.SZ,20201103,1,
002175.SZ,002175.SZ,20210506,2,
002175.SZ,002175.SZ,20220411,0,
002176.SZ,002176.SZ,20200430,2,
002176.SZ,002176.SZ,20210414,0,
002177.SZ,002177.SZ,20220505,2,
002177.SZ,002177.SZ,20230612,0,
002188.SZ,002188.SZ,20180208,1,
002188.SZ,002188.SZ,20180502,2,
002188.SZ,002188.SZ,20200609,1,
002188.SZ,002188.SZ,20210209,2,
002188.SZ,002188.SZ,20220623,0,
002190.SZ,002190.SZ,20190325,2,
002190.SZ,002190.SZ,20200608,0,
002192.SZ,002192.SZ,20150323,2,
002192.SZ,002192.SZ,20160205,0,
002192.SZ,002192.SZ,20200422,2,
002192.SZ,002192.SZ,20210322,0,
002194.SZ,002194.SZ,20180427,2,
002194.SZ,002194.SZ,20190815,0,
002197.SZ,002197.SZ,20240506,1,
002199.SZ,002199.SZ,20160426,2,
002199.SZ,002199.SZ,20170315,0,
002199.SZ,002199.SZ,20250326,2,
002200.SZ,002200.SZ,20110504,2,
002200.SZ,002200.SZ,20140305,0,
002200.SZ,002200.SZ,20190426,2,
002200.SZ,002200.SZ,20200604,1,
002200.SZ,002200.SZ,20250418,2,
002207.SZ,002207.SZ,20170428,2,
002207.SZ,002207.SZ,20180911,1,
002207.SZ,002207.SZ,20200701,0,
002210.SZ,002210.SZ,20190506,2,
002210.SZ,002210.SZ,20211202,0,
002211.SZ,002211.SZ,20220506,1,
002211.SZ,002211.SZ,20230621,0,
002211.SZ,002211.SZ,20250425,1,
002214.SZ,002214.SZ,20250429,2,
002217.SZ,002217.SZ,20140425,2,
002217.SZ,002217.SZ,20150414,0,
002217.SZ,002217.SZ,20240506,2,
002219.SZ,002219.SZ,20200506,2,
002219.SZ,002219.SZ,20220704,0,
002220.SZ,002220.SZ,20190528,1,
002220.SZ,002220.SZ,20200602,2,
002220.SZ,002220.SZ,20200630,0,
002231.SZ,002231.SZ,20250430,2,
002234.SZ,002234.SZ,20140422,2,
002234.SZ,002234.SZ,20150403,0,
002247.SZ,002247.SZ,20200506,2,
002247.SZ,002247.SZ,20210604,0,
002248.SZ,002248.SZ,20140429,2,
002248.SZ,002248.SZ,20150430,0,
002248.SZ,002248.SZ,20170427,2,
002248.SZ,002248.SZ,20180416,0,
002251.SZ,002251.SZ,20231031,2,
002251.SZ,002251.SZ,20241016,1,
002251.SZ,002251.SZ,20250421,0,
002253.SZ,002253.SZ,20250429,2,
002255.SZ,002255.SZ,20200429,2,
002255.SZ,002255.SZ,20210510,0,
002256.SZ,002256.SZ,20200427,2,
002256.SZ,002256.SZ,20210804,0,
002259.SZ,002259.SZ,20181009,1,
002259.SZ,002259.SZ,20190506,2,
002259.SZ,002259.SZ,20210924,1,
002259.SZ,002259.SZ,20250520,0,
002260.SZ,002260.SZ,20180502,2,
002260.SZ,002260.SZ,20220505,0,
002263.SZ,002263.SZ,20180502,2,
002263.SZ,002263.SZ,20200603,0,
002265.SZ,002265.SZ,20130327,2,
002265.SZ,002265.SZ,20140403,0,
002280.SZ,002280.SZ,20200629,2,
002280.SZ,002280.SZ,20210525,0,
002280.SZ,002280.SZ,20240506,1,
002288.SZ,002288.SZ,20240506,2,
002289.SZ,002289.SZ,20160503,2,
002289.SZ,002289.SZ,20170518,0,
002289.SZ,002289.SZ,20190426,2,
002289.SZ,002289.SZ,20200609,1,
002289.SZ,002289.SZ,20210428,0,
002289.SZ,002289.SZ,20230428,1,
002289.SZ,002289.SZ,20250506,2,
