,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
20250605220200,1749132120000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605220300,1749132180000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605220400,1749132240000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605220500,1749132300000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605220600,1749132360000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605220700,1749132420000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605220800,1749132480000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605220900,1749132540000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605221000,1749132600000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605221100,1749132660000,65.5,65.5,65.5,65.5,0,0.0,0.0,1823,65.5,0
20250605221200,1749132720000,69.5,69.5,69.5,69.5,6,2115.0,0.0,1821,65.5,0
20250605221300,1749132780000,69.0,69.0,69.0,69.0,10,3525.0,0.0,1811,69.5,0
20250605221400,1749132840000,69.0,69.0,69.0,69.0,0,0.0,0.0,1811,69.0,0
20250605221500,1749132900000,69.0,69.0,69.0,69.0,0,0.0,0.0,1811,69.0,0
20250605221600,1749132960000,69.0,69.0,69.0,69.0,0,0.0,0.0,1811,69.0,0
20250605221700,1749133020000,69.0,69.0,69.0,69.0,0,0.0,0.0,1811,69.0,0
20250605221800,1749133080000,69.0,69.0,69.0,69.0,0,0.0,0.0,1811,69.0,0
20250605221900,1749133140000,69.0,69.0,69.0,69.0,0,0.0,0.0,1811,69.0,0
20250605222000,1749133200000,69.0,69.0,69.0,69.0,0,0.0,0.0,1811,69.0,0
20250605222100,1749133260000,69.0,69.0,69.0,69.0,0,0.0,0.0,1811,69.0,0
20250605222200,1749133320000,68.0,68.0,68.0,68.0,2,705.0,0.0,1813,69.0,0
20250605222300,1749133380000,68.0,68.0,68.0,68.0,0,0.0,0.0,1813,68.0,0
20250605222400,1749133440000,68.0,68.0,68.0,68.0,0,0.0,0.0,1813,68.0,0
20250605222500,1749133500000,68.0,68.0,68.0,68.0,0,0.0,0.0,1813,68.0,0
20250605222600,1749133560000,68.0,68.0,68.0,68.0,0,0.0,0.0,1813,68.0,0
20250605222700,1749133620000,68.0,68.0,68.0,68.0,0,0.0,0.0,1813,68.0,0
20250605222800,1749133680000,68.0,68.0,68.0,68.0,0,0.0,0.0,1813,68.0,0
20250605222900,1749133740000,68.0,68.0,68.0,68.0,0,0.0,0.0,1813,68.0,0
20250605223000,1749133800000,68.0,68.0,68.0,68.0,0,0.0,0.0,1813,68.0,0
20250605223100,1749133860000,67.0,67.0,67.0,67.0,4,1410.0,0.0,1813,68.0,0
20250605223200,1749133920000,67.0,67.0,67.0,67.0,0,0.0,0.0,1813,67.0,0
20250605223300,1749133980000,67.0,67.0,67.0,67.0,0,0.0,0.0,1813,67.0,0
20250605223400,1749134040000,67.0,67.0,67.0,67.0,0,0.0,0.0,1813,67.0,0
20250605223500,1749134100000,67.0,67.0,67.0,67.0,0,0.0,0.0,1813,67.0,0
20250605223600,1749134160000,67.0,67.0,67.0,67.0,1,352.5,0.0,1813,67.0,0
20250605223700,1749134220000,67.0,67.0,67.0,67.0,0,0.0,0.0,1813,67.0,0
20250605223800,1749134280000,67.0,67.0,67.0,67.0,0,0.0,0.0,1813,67.0,0
20250605223900,1749134340000,67.0,67.0,67.0,67.0,0,0.0,0.0,1813,67.0,0
20250605224000,1749134400000,68.0,68.0,68.0,68.0,1,352.5,0.0,1812,67.0,0
20250605224100,1749134460000,68.0,68.0,68.0,68.0,0,0.0,0.0,1812,68.0,0
20250605224200,1749134520000,71.0,71.0,71.0,71.0,2,705.0,0.0,1813,68.0,0
20250605224300,1749134580000,71.0,71.0,71.0,71.0,0,0.0,0.0,1813,71.0,0
20250605224400,1749134640000,72.5,72.5,72.5,72.5,1,352.5,0.0,1813,71.0,0
20250605224500,1749134700000,71.5,71.5,71.5,71.5,10,3525.0,0.0,1803,72.5,0
20250605224600,1749134760000,71.5,71.5,71.5,71.5,0,0.0,0.0,1803,71.5,0
20250605224700,1749134820000,71.5,71.5,71.5,71.5,0,0.0,0.0,1803,71.5,0
20250605224800,1749134880000,71.5,71.5,71.5,71.5,0,0.0,0.0,1803,71.5,0
20250605224900,1749134940000,72.5,72.5,72.5,72.5,4,1410.0,0.0,1803,71.5,0
20250605225000,1749135000000,72.5,72.5,72.5,72.5,0,0.0,0.0,1803,72.5,0
20250605225100,1749135060000,72.5,72.5,72.5,72.5,0,0.0,0.0,1803,72.5,0
20250605225200,1749135120000,72.5,72.5,72.5,72.5,0,0.0,0.0,1803,72.5,0
20250605225300,1749135180000,72.5,72.5,72.5,72.5,0,0.0,0.0,1803,72.5,0
20250605225400,1749135240000,72.5,72.5,72.5,72.5,0,0.0,0.0,1803,72.5,0
20250605225500,1749135300000,73.5,74.0,73.5,74.0,2,705.0,0.0,1801,72.5,0
20250605225600,1749135360000,74.0,74.0,74.0,74.0,0,0.0,0.0,1801,74.0,0
20250605225700,1749135420000,74.0,74.0,74.0,74.0,0,0.0,0.0,1801,74.0,0
20250605225800,1749135480000,74.0,74.0,74.0,74.0,0,0.0,0.0,1801,74.0,0
20250605225900,1749135540000,74.0,74.0,74.0,74.0,0,0.0,0.0,1801,74.0,0
20250605230000,1749135600000,74.0,74.0,74.0,74.0,0,0.0,0.0,1801,74.0,0
20250606090100,1749171660000,74.0,74.0,74.0,74.0,0,0.0,0.0,1801,74.0,0
20250606090200,1749171720000,74.0,74.0,74.0,74.0,0,0.0,0.0,1801,74.0,0
20250606090300,1749171780000,71.5,71.5,71.5,71.5,1,352.5,0.0,1801,74.0,0
20250606090400,1749171840000,71.5,71.5,71.5,71.5,0,0.0,0.0,1801,71.5,0
20250606090500,1749171900000,71.5,71.5,71.5,71.5,0,0.0,0.0,1801,71.5,0
20250606090600,1749171960000,71.5,71.5,71.5,71.5,0,0.0,0.0,1801,71.5,0
20250606090700,1749172020000,71.5,71.5,71.5,71.5,0,0.0,0.0,1801,71.5,0
20250606090800,1749172080000,71.5,71.5,71.5,71.5,0,0.0,0.0,1801,71.5,0
20250606090900,1749172140000,71.5,71.5,71.5,71.5,0,0.0,0.0,1801,71.5,0
20250606091000,1749172200000,71.5,71.5,71.5,71.5,0,0.0,0.0,1801,71.5,0
20250606091100,1749172260000,71.5,71.5,71.5,71.5,0,0.0,0.0,1801,71.5,0
20250606091200,1749172320000,71.5,71.5,71.5,71.5,0,0.0,0.0,1801,71.5,0
20250606091300,1749172380000,66.0,66.0,66.0,66.0,2,705.0,0.0,1799,71.5,0
20250606091400,1749172440000,66.0,66.0,66.0,66.0,0,0.0,0.0,1799,66.0,0
20250606091500,1749172500000,66.0,66.0,66.0,66.0,0,0.0,0.0,1799,66.0,0
20250606091600,1749172560000,66.0,66.0,66.0,66.0,0,0.0,0.0,1799,66.0,0
20250606091700,1749172620000,66.0,66.0,66.0,66.0,0,0.0,0.0,1799,66.0,0
20250606091800,1749172680000,66.0,66.0,66.0,66.0,0,0.0,0.0,1799,66.0,0
20250606091900,1749172740000,66.0,66.0,66.0,66.0,0,0.0,0.0,1799,66.0,0
20250606092000,1749172800000,67.0,67.0,67.0,67.0,1,352.5,0.0,1799,66.0,0
20250606092100,1749172860000,66.5,66.5,66.5,66.5,2,705.0,0.0,1801,67.0,0
20250606092200,1749172920000,66.0,66.0,66.0,66.0,1,352.5,0.0,1802,66.5,0
20250606092300,1749172980000,65.0,65.0,64.5,64.5,3,1057.5,0.0,1805,66.0,0
20250606092400,1749173040000,63.5,63.5,63.5,63.5,2,-455.0,0.0,1806,64.5,0
20250606092500,1749173100000,63.5,63.5,63.5,63.5,0,0.0,0.0,1806,63.5,0
20250606092600,1749173160000,62.5,63.0,62.0,62.5,67,22122.5,0.0,1829,63.5,0
20250606092700,1749173220000,62.5,63.0,62.5,63.0,30,9022.5,0.0,1859,62.5,0
20250606092800,1749173280000,63.5,63.5,63.5,63.5,20,5447.5,0.0,1869,63.0,0
20250606092900,1749173340000,63.0,63.0,63.0,63.0,20,6850.0,0.0,1889,63.5,0
20250606093000,1749173400000,62.0,62.0,62.0,62.0,11,3767.5,0.0,1899,63.0,0
20250606093100,1749173460000,61.5,61.5,61.0,61.0,20,5270.0,0.0,1909,62.0,0
20250606093200,1749173520000,61.0,61.0,61.0,61.0,10,3400.0,0.0,1919,61.0,0
20250606093300,1749173580000,61.0,61.0,61.0,61.0,0,0.0,0.0,1919,61.0,0
20250606093400,1749173640000,61.0,61.0,61.0,61.0,0,0.0,0.0,1919,61.0,0
20250606093500,1749173700000,61.0,61.0,61.0,61.0,0,0.0,0.0,1919,61.0,0
20250606093600,1749173760000,61.0,61.0,61.0,61.0,0,0.0,0.0,1919,61.0,0
20250606093700,1749173820000,64.0,64.0,64.0,64.0,1,340.0,0.0,1919,61.0,0
20250606093800,1749173880000,63.5,63.5,63.5,63.5,10,3400.0,0.0,1909,64.0,0
20250606093900,1749173940000,63.0,63.0,62.5,62.5,4,1360.0,0.0,1913,63.5,0
20250606094000,1749174000000,62.5,62.5,62.5,62.5,0,0.0,0.0,1913,62.5,0
20250606094100,1749174060000,63.0,63.5,63.0,63.5,13,4420.0,0.0,1913,62.5,0
20250606094200,1749174120000,63.5,63.5,63.5,63.5,0,0.0,0.0,1913,63.5,0
20250606094300,1749174180000,64.0,64.0,64.0,64.0,2,680.0,0.0,1912,63.5,0
20250606094400,1749174240000,64.0,64.0,64.0,64.0,0,0.0,0.0,1912,64.0,0
20250606094500,1749174300000,64.0,64.0,64.0,64.0,0,0.0,0.0,1912,64.0,0
20250606094600,1749174360000,64.5,64.5,64.5,64.5,1,340.0,0.0,1912,64.0,0
20250606094700,1749174420000,64.5,64.5,64.5,64.5,0,0.0,0.0,1912,64.5,0
20250606094800,1749174480000,64.5,64.5,64.5,64.5,2,680.0,0.0,1913,64.5,0
20250606094900,1749174540000,64.5,64.5,64.5,64.5,0,0.0,0.0,1913,64.5,0
20250606095000,1749174600000,64.5,64.5,64.5,64.5,0,0.0,0.0,1913,64.5,0
20250606095100,1749174660000,61.5,61.5,61.5,61.5,1,340.0,0.0,1913,64.5,0
20250606095200,1749174720000,61.0,61.0,61.0,61.0,3,1020.0,0.0,1914,61.5,0
20250606095300,1749174780000,61.0,61.0,61.0,61.0,0,0.0,0.0,1914,61.0,0
20250606095400,1749174840000,61.0,61.0,61.0,61.0,0,0.0,0.0,1914,61.0,0
20250606095500,1749174900000,61.0,61.0,61.0,61.0,0,0.0,0.0,1914,61.0,0
20250606095600,1749174960000,61.0,61.0,61.0,61.0,0,0.0,0.0,1914,61.0,0
20250606095700,1749175020000,60.0,60.5,60.0,60.5,6,2040.0,0.0,1919,61.0,0
20250606095800,1749175080000,60.0,60.0,60.0,60.0,4,-362.5,0.0,1923,60.5,0
20250606095900,1749175140000,60.0,60.0,60.0,60.0,0,0.0,0.0,1923,60.0,0
20250606100000,1749175200000,60.0,60.0,60.0,60.0,0,0.0,0.0,1923,60.0,0
20250606100100,1749175260000,59.0,59.0,59.0,59.0,1,337.5,0.0,1923,60.0,0
20250606100200,1749175320000,58.0,58.0,58.0,58.0,2,675.0,0.0,1924,59.0,0
20250606100300,1749175380000,58.5,58.5,58.5,58.5,40,11670.0,0.0,1939,58.0,0
20250606100400,1749175440000,58.5,58.5,58.5,58.5,0,0.0,0.0,1939,58.5,0
20250606100500,1749175500000,58.5,58.5,58.0,58.0,2,670.0,0.0,1941,58.5,0
20250606100600,1749175560000,58.0,58.0,58.0,58.0,0,0.0,0.0,1941,58.0,0
20250606100700,1749175620000,58.0,58.0,58.0,58.0,0,0.0,0.0,1941,58.0,0
20250606100800,1749175680000,58.0,58.0,58.0,58.0,0,0.0,0.0,1941,58.0,0
20250606100900,1749175740000,58.0,58.0,58.0,58.0,2,670.0,0.0,1939,58.0,0
20250606101000,1749175800000,58.0,58.0,58.0,58.0,1,335.0,0.0,1940,58.0,0
20250606101100,1749175860000,58.0,58.0,58.0,58.0,0,0.0,0.0,1940,58.0,0
20250606101200,1749175920000,58.0,58.0,58.0,58.0,0,0.0,0.0,1940,58.0,0
20250606101300,1749175980000,58.0,58.0,58.0,58.0,0,0.0,0.0,1940,58.0,0
20250606101400,1749176040000,58.0,58.0,58.0,58.0,0,0.0,0.0,1940,58.0,0
20250606101500,1749176100000,58.0,58.0,58.0,58.0,0,0.0,0.0,1940,58.0,0
20250606103100,1749177060000,58.0,58.0,58.0,58.0,0,0.0,0.0,1940,58.0,0
20250606103200,1749177120000,58.0,58.0,58.0,58.0,0,0.0,0.0,1940,58.0,0
20250606103300,1749177180000,58.0,58.0,58.0,58.0,0,0.0,0.0,1940,58.0,0
20250606103400,1749177240000,57.0,57.0,57.0,57.0,11,3685.0,0.0,1940,58.0,0
20250606103500,1749177300000,56.5,56.5,56.5,56.5,1,335.0,0.0,1940,57.0,0
20250606103600,1749177360000,56.5,56.5,56.5,56.5,0,0.0,0.0,1940,56.5,0
20250606103700,1749177420000,56.5,56.5,56.5,56.5,0,0.0,0.0,1940,56.5,0
20250606103800,1749177480000,56.5,56.5,56.5,56.5,0,0.0,0.0,1940,56.5,0
20250606103900,1749177540000,56.5,56.5,56.0,56.0,8,2680.0,0.0,1933,56.5,0
20250606104000,1749177600000,56.0,56.0,56.0,56.0,0,0.0,0.0,1933,56.0,0
20250606104100,1749177660000,56.0,56.0,56.0,56.0,0,0.0,0.0,1933,56.0,0
20250606104200,1749177720000,56.0,56.0,56.0,56.0,0,0.0,0.0,1933,56.0,0
20250606104300,1749177780000,56.0,56.0,56.0,56.0,0,0.0,0.0,1933,56.0,0
20250606104400,1749177840000,56.0,56.0,56.0,56.0,0,0.0,0.0,1933,56.0,0
20250606104500,1749177900000,56.0,56.0,56.0,56.0,0,0.0,0.0,1933,56.0,0
20250606104600,1749177960000,58.0,58.0,58.0,58.0,11,1765.0,0.0,1933,56.0,0
20250606104700,1749178020000,58.0,58.0,58.0,58.0,0,0.0,0.0,1933,58.0,0
20250606104800,1749178080000,58.0,58.0,58.0,58.0,0,0.0,0.0,1933,58.0,0
20250606104900,1749178140000,58.0,58.0,58.0,58.0,0,0.0,0.0,1933,58.0,0
20250606105000,1749178200000,58.0,58.0,58.0,58.0,0,0.0,0.0,1933,58.0,0
20250606105100,1749178260000,58.0,58.0,58.0,58.0,0,0.0,0.0,1933,58.0,0
20250606105200,1749178320000,60.0,60.0,60.0,60.0,50,16625.0,0.0,1923,58.0,0
20250606105300,1749178380000,60.0,60.0,60.0,60.0,0,0.0,0.0,1923,60.0,0
20250606105400,1749178440000,60.0,60.0,60.0,60.0,0,0.0,0.0,1923,60.0,0
20250606105500,1749178500000,58.5,58.5,58.5,58.5,11,1585.0,0.0,1923,60.0,0
20250606105600,1749178560000,58.5,58.5,58.5,58.5,0,0.0,0.0,1923,58.5,0
20250606105700,1749178620000,58.5,58.5,58.5,58.5,0,0.0,0.0,1923,58.5,0
20250606105800,1749178680000,58.5,58.5,58.5,58.5,0,0.0,0.0,1923,58.5,0
20250606105900,1749178740000,58.5,58.5,58.5,58.5,0,0.0,0.0,1923,58.5,0
20250606110000,1749178800000,58.5,58.5,58.5,58.5,0,0.0,0.0,1923,58.5,0
20250606110100,1749178860000,58.5,58.5,58.5,58.5,0,0.0,0.0,1923,58.5,0
20250606110200,1749178920000,58.5,58.5,58.5,58.5,0,0.0,0.0,1923,58.5,0
20250606110300,1749178980000,58.5,58.5,58.5,58.5,0,0.0,0.0,1923,58.5,0
20250606110400,1749179040000,59.0,59.0,59.0,59.0,11,3630.0,0.0,1923,58.5,0
20250606110500,1749179100000,59.0,59.0,59.0,59.0,0,0.0,0.0,1923,59.0,0
20250606110600,1749179160000,57.5,57.5,57.5,57.5,10,3300.0,0.0,1914,59.0,0
20250606110700,1749179220000,57.5,57.5,57.5,57.5,7,2310.0,0.0,1910,57.5,0
20250606110800,1749179280000,57.5,57.5,57.5,57.5,4,1320.0,0.0,1906,57.5,0
20250606110900,1749179340000,57.5,57.5,57.5,57.5,4,1320.0,0.0,1905,57.5,0
20250606111000,1749179400000,57.0,57.0,57.0,57.0,10,3300.0,0.0,1905,57.5,0
20250606111100,1749179460000,57.0,57.0,57.0,57.0,0,0.0,0.0,1905,57.0,0
20250606111200,1749179520000,57.0,57.0,57.0,57.0,0,0.0,0.0,1905,57.0,0
20250606111300,1749179580000,56.5,56.5,56.5,56.5,1,-1860.0,0.0,1905,57.0,0
20250606111400,1749179640000,56.5,56.5,56.5,56.5,0,0.0,0.0,1905,56.5,0
20250606111500,1749179700000,56.0,56.0,56.0,56.0,15,4912.5,0.0,1909,56.5,0
20250606111600,1749179760000,56.0,56.0,56.0,56.0,0,0.0,0.0,1909,56.0,0
20250606111700,1749179820000,56.0,56.0,56.0,56.0,0,0.0,0.0,1909,56.0,0
20250606111800,1749179880000,56.0,56.0,56.0,56.0,0,0.0,0.0,1909,56.0,0
20250606111900,1749179940000,55.5,55.5,55.5,55.5,2,655.0,0.0,1907,56.0,0
20250606112000,1749180000000,55.0,55.0,55.0,55.0,1,327.5,0.0,1908,55.5,0
20250606112100,1749180060000,55.0,55.0,55.0,55.0,0,0.0,0.0,1908,55.0,0
20250606112200,1749180120000,55.0,55.0,55.0,55.0,10,3275.0,0.0,1908,55.0,0
20250606112300,1749180180000,55.0,55.0,55.0,55.0,0,0.0,0.0,1908,55.0,0
20250606112400,1749180240000,55.0,55.0,55.0,55.0,0,0.0,0.0,1908,55.0,0
20250606112500,1749180300000,55.0,55.0,55.0,55.0,0,0.0,0.0,1908,55.0,0
20250606112600,1749180360000,55.0,55.0,55.0,55.0,1,327.5,0.0,1908,55.0,0
20250606112700,1749180420000,55.0,55.0,55.0,55.0,0,0.0,0.0,1908,55.0,0
20250606112800,1749180480000,55.0,55.0,55.0,55.0,0,0.0,0.0,1908,55.0,0
20250606112900,1749180540000,55.0,55.0,55.0,55.0,0,0.0,0.0,1908,55.0,0
20250606113000,1749180600000,55.0,55.0,55.0,55.0,0,0.0,0.0,1908,55.0,0
20250606133100,1749187860000,55.0,55.0,55.0,55.0,0,0.0,0.0,1908,55.0,0
20250606133200,1749187920000,53.0,53.0,53.0,53.0,17,3262.5,0.0,1914,55.0,0
20250606133300,1749187980000,52.5,52.5,52.5,52.5,1,325.0,0.0,1915,53.0,0
20250606133400,1749188040000,52.5,52.5,52.5,52.5,0,0.0,0.0,1915,52.5,0
20250606133500,1749188100000,52.5,52.5,52.5,52.5,0,0.0,0.0,1915,52.5,0
20250606133600,1749188160000,52.5,52.5,52.5,52.5,0,0.0,0.0,1915,52.5,0
20250606133700,1749188220000,53.0,53.0,53.0,53.0,2,650.0,0.0,1917,52.5,0
20250606133800,1749188280000,53.0,53.0,53.0,53.0,1,325.0,0.0,1917,53.0,0
20250606133900,1749188340000,52.5,52.5,52.5,52.5,72,18410.0,0.0,1919,53.0,0
20250606134000,1749188400000,52.0,52.0,52.0,52.0,23,7360.0,0.0,1919,52.5,0
20250606134100,1749188460000,51.5,51.5,51.5,51.5,4,1280.0,0.0,1923,52.0,0
20250606134200,1749188520000,51.0,51.0,51.0,51.0,1,320.0,0.0,1923,51.5,0
20250606134300,1749188580000,51.0,51.0,51.0,51.0,0,0.0,0.0,1923,51.0,0
20250606134400,1749188640000,51.0,51.0,51.0,51.0,0,0.0,0.0,1923,51.0,0
20250606134500,1749188700000,51.0,51.0,51.0,51.0,0,0.0,0.0,1923,51.0,0
20250606134600,1749188760000,51.5,51.5,51.5,51.5,4,1280.0,0.0,1927,51.0,0
20250606134700,1749188820000,51.5,51.5,51.5,51.5,0,0.0,0.0,1927,51.5,0
20250606134800,1749188880000,51.5,51.5,51.5,51.5,0,0.0,0.0,1927,51.5,0
20250606134900,1749188940000,51.5,51.5,51.5,51.5,0,0.0,0.0,1927,51.5,0
20250606135000,1749189000000,52.5,52.5,52.5,52.5,1,320.0,0.0,1928,51.5,0
20250606135100,1749189060000,53.5,53.5,53.5,53.5,1,320.0,0.0,1928,52.5,0
20250606135200,1749189120000,53.5,53.5,53.5,53.5,0,0.0,0.0,1928,53.5,0
20250606135300,1749189180000,53.5,53.5,53.5,53.5,0,0.0,0.0,1928,53.5,0
20250606135400,1749189240000,53.5,53.5,53.5,53.5,0,0.0,0.0,1928,53.5,0
20250606135500,1749189300000,53.5,53.5,53.5,53.5,0,0.0,0.0,1928,53.5,0
20250606135600,1749189360000,53.5,53.5,53.5,53.5,0,0.0,0.0,1928,53.5,0
20250606135700,1749189420000,54.0,54.0,54.0,54.0,2,640.0,0.0,1930,53.5,0
20250606135800,1749189480000,54.5,54.5,54.5,54.5,11,907.5,0.0,1930,54.0,0
20250606135900,1749189540000,54.5,54.5,54.5,54.5,0,0.0,0.0,1930,54.5,0
20250606140000,1749189600000,54.5,54.5,54.5,54.5,0,0.0,0.0,1930,54.5,0
20250606140100,1749189660000,54.5,54.5,54.5,54.5,11,3492.5,0.0,1930,54.5,0
20250606140200,1749189720000,54.0,54.0,54.0,54.0,2,635.0,0.0,1930,54.5,0
20250606140300,1749189780000,53.5,53.5,53.5,53.5,2,635.0,0.0,1930,54.0,0
20250606140400,1749189840000,53.0,53.0,53.0,53.0,10,3175.0,0.0,1930,53.5,0
20250606140500,1749189900000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606140600,1749189960000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606140700,1749190020000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606140800,1749190080000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606140900,1749190140000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606141000,1749190200000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606141100,1749190260000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606141200,1749190320000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606141300,1749190380000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606141400,1749190440000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606141500,1749190500000,53.0,53.0,53.0,53.0,0,0.0,0.0,1930,53.0,0
20250606141600,1749190560000,54.5,54.5,54.5,54.5,15,4762.5,0.0,1926,53.0,0
20250606141700,1749190620000,54.5,54.5,54.5,54.5,0,0.0,0.0,1926,54.5,0
20250606141800,1749190680000,54.5,54.5,54.5,54.5,0,0.0,0.0,1926,54.5,0
20250606141900,1749190740000,54.5,54.5,54.5,54.5,0,0.0,0.0,1926,54.5,0
20250606142000,1749190800000,54.0,54.0,54.0,54.0,10,3175.0,0.0,1916,54.5,0
20250606142100,1749190860000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606142200,1749190920000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606142300,1749190980000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606142400,1749191040000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606142500,1749191100000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606142600,1749191160000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606142700,1749191220000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606142800,1749191280000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606142900,1749191340000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143000,1749191400000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143100,1749191460000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143200,1749191520000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143300,1749191580000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143400,1749191640000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143500,1749191700000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143600,1749191760000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143700,1749191820000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143800,1749191880000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606143900,1749191940000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606144000,1749192000000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606144100,1749192060000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606144200,1749192120000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606144300,1749192180000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606144400,1749192240000,54.0,54.0,54.0,54.0,0,0.0,0.0,1916,54.0,0
20250606144500,1749192300000,56.5,57.0,56.5,57.0,8,-217.5,0.0,1908,54.0,0
20250606144600,1749192360000,57.0,57.0,57.0,57.0,0,0.0,0.0,1908,57.0,0
20250606144700,1749192420000,57.0,57.0,57.0,57.0,0,0.0,0.0,1908,57.0,0
20250606144800,1749192480000,57.0,57.0,57.0,57.0,0,0.0,0.0,1908,57.0,0
20250606144900,1749192540000,57.0,57.0,57.0,57.0,0,0.0,0.0,1908,57.0,0
20250606145000,1749192600000,57.0,57.0,57.0,57.0,0,0.0,0.0,1908,57.0,0
20250606145100,1749192660000,57.0,57.0,57.0,57.0,0,0.0,0.0,1908,57.0,0
20250606145200,1749192720000,57.0,57.0,57.0,57.0,0,0.0,0.0,1908,57.0,0
20250606145300,1749192780000,58.0,58.0,58.0,58.0,1,315.0,0.0,1907,57.0,0
20250606145400,1749192840000,58.0,58.0,58.0,58.0,0,0.0,0.0,1907,58.0,0
20250606145500,1749192900000,58.0,58.0,58.0,58.0,0,0.0,0.0,1907,58.0,0
20250606145600,1749192960000,58.0,58.0,58.0,58.0,0,0.0,0.0,1907,58.0,0
20250606145700,1749193020000,58.0,58.0,58.0,58.0,0,0.0,0.0,1907,58.0,0
20250606145800,1749193080000,58.0,58.0,58.0,58.0,0,0.0,0.0,1907,58.0,0
20250606145900,1749193140000,58.0,58.0,58.0,58.0,0,0.0,0.0,1907,58.0,0
20250606150000,1749193200000,58.0,58.0,58.0,58.0,0,0.0,63.0,1907,58.0,0
20250606210000,1749214800000,58.0,58.0,58.0,58.0,0,0.0,0.0,1889,58.0,0
20250606210100,1749214860000,58.0,58.0,58.0,58.0,0,0.0,0.0,1889,58.0,0
20250606210200,1749214920000,58.0,58.0,58.0,58.0,0,0.0,0.0,1889,58.0,0
20250606210300,1749214980000,56.5,56.5,56.5,56.5,1,282.5,0.0,1890,58.0,0
20250606210400,1749215040000,56.5,56.5,56.5,56.5,0,0.0,0.0,1890,56.5,0
20250606210500,1749215100000,57.0,57.0,57.0,57.0,5,1427.5,0.0,1889,56.5,0
20250606210600,1749215160000,56.0,56.0,56.0,56.0,1,285.0,0.0,1889,57.0,0
20250606210700,1749215220000,55.5,56.0,55.0,56.0,24,6685.0,0.0,1892,56.0,0
20250606210800,1749215280000,56.0,56.0,56.0,56.0,0,0.0,0.0,1892,56.0,0
20250606210900,1749215340000,57.0,57.0,56.5,56.5,8,2240.0,0.0,1888,56.0,0
20250606211000,1749215400000,56.5,56.5,56.5,56.5,0,0.0,0.0,1888,56.5,0
